wallet,total_transactions,unique_days_active,account_age_days,avg_daily_activity,total_usd_volume,avg_txn_size,median_txn_size,txn_size_consistency,deposit_ratio,withdrawal_ratio,borrow_ratio,repay_ratio,liquidation_ratio,net_deposit_flow,borrow_repay_ratio,deposit_to_borrow_ratio,asset_diversity,protocol_diversity,asset_concentration,avg_time_between_txns,rapid_txn_count,rapid_txn_ratio,max_txn_size,large_txn_ratio,liquidation_count,was_liquidated,activity_consistency,hour_entropy,day_entropy,value_growth,unique_months_active
0x00f63722233f5e19010e5daf208472a8f27d304b,2,1,0,2.0,5.078492355118936e+19,2.539246177559468e+19,2.539246177559468e+19,0.6091264599590049,1.0,0.0,0.0,0.0,0.0,5.078492355118936e+19,1.0,10.0,2,1,0.6029431900593518,0.145,0,0.0,3.6914216251189354e+19,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,3,5,5.666666666666667,2.8154101405027474e+20,1.6561236120604396e+19,4.66146458668393e+18,0.40933457037312315,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,1.789296361973542e+19,0.9924108895966561,2.2513407961221943,4,1,0.5449412764962107,8.131961805555555,13,0.8125,7.918374382710132e+19,0.11764705882352941,0,0,0.6,1.2607717938967942,1.2607717938967942,3.3731698175062546,1
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,3,25,1.0,1.7015523083151852e+22,5.671841027717284e+21,828512406.3560655,0.3660254037844724,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.7015523083150195e+22,1.0,10.0,2,1,0.9999999999998057,309.9501388888889,0,0.0,1.70155230831502e+22,0.3333333333333333,0,0,0.12,1.584962500721156,1.584962500721156,0.0,2
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1,0,1.0,1341674211.5505006,1341674211.5505006,1341674211.5505006,,1.0,0.0,0.0,0.0,0.0,1341674211.5505006,1.0,10.0,1,1,1.0,24.0,0,0.0,1341674211.5505006,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,2,41,1.5,1.0194163105236825e+21,3.398054368412275e+20,3.662882619091493e+20,0.8285834738079508,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,4.9919258440717894e+20,1.0,10.0,2,1,0.5262064854062143,503.9080555555555,1,0.5,3.930161855562813e+20,0.3333333333333333,0,0,0.04878048780487805,-0.0,-0.0,0.0,2
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,2,2,1.0,370281520433.6303,185140760216.81516,185140760216.81516,0.9937120155820133,0.0,1.0,0.0,0.0,0.0,-370281520433.6303,1.0,10.0,1,1,1.0,60.33444444444444,0,0.0,185969156154.4576,0.5,0,0,1.0,1.0,1.0,0.0,1
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,20,61,11.45,2.559687848028743e+21,1.1177676192265253e+19,6.189166907547583e+18,0.36711010443019754,0.47161572052401746,0.21397379912663755,0.1965065502183406,0.11790393013100436,0.0,6.594206592197941e+20,0.23919715983086598,7.4014903153689495,6,1,0.3317347536476407,6.511655701754386,132,0.5789473684210527,2.201058347976003e+20,0.10043668122270742,0,0,0.32786885245901637,4.116141156585057,2.38357826394316,0.38304861159953585,3
0x00f83f560dea6e8317900beabc89be027da154f8,6,2,1,3.0,4.276157728454941e+20,7.1269295474249015e+19,6.0381281804943475e+19,0.6367909598983698,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3.601426284006141e+20,0.0,5.337569952661999,1,1,1.0,9.058888888888891,2,0.4,1.3521619877431157e+20,0.16666666666666666,0,0,2.0,1.4591479170272448,0.6500224216483541,-0.1293368198248197,1
0x00f863703e78916a4487fcbfbda7a6944fa86538,4,3,13,1.3333333333333333,535212055.2250075,133803013.80625187,133524823.44815424,0.9850604511274539,0.5,0.5,0.0,0.0,0.0,-1112761.4323905408,1.0,10.0,1,1,1.0,110.56287037037038,0,0.0,136136860.9639477,0.25,0,0,0.23076923076923078,1.5,1.0,0.0,2
0x00f8a06340b52aee151b871a915c06af3c053470,363,35,37,10.371428571428572,3.6457013670261954e+21,1.0043254454617618e+19,1.0369614958914895e+18,0.34232936416201215,0.48760330578512395,0.15151515151515152,0.27823691460055094,0.08264462809917356,0.0,5.850940491312215e+20,0.14278842900990044,2.9223994937007913,8,1,0.3028210208687179,2.506876151012891,207,0.5718232044198895,1.491960414497098e+20,0.10192837465564739,0,0,0.9459459459459459,4.320757506610497,2.7644200305660167,1.6938573027523605,2
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,1,0,1.0,4.219983601406869e+17,4.219983601406869e+17,4.219983601406869e+17,,1.0,0.0,0.0,0.0,0.0,4.219983601406869e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,4.219983601406869e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,2,0,2.5,1.493103569163081e+19,2.986207138326162e+18,1775794.6096058052,0.3090169943750684,0.2,0.0,0.4,0.4,0.0,1.4931035691624042e+19,1.0014954460364,4416214297865.908,2,1,0.9999999999990936,2.848263888888889,3,0.75,1.4931035691624042e+19,0.2,0,0,1.0,0.7219280948873623,0.7219280948873623,0.0,1
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,2,5,1.0,3.1969222473521623e+18,1.5984611236760812e+18,1.5984611236760812e+18,0.8504143903431707,1.0,0.0,0.0,0.0,0.0,3.1969222473521623e+18,1.0,10.0,1,1,1.0,138.6325,0,0.0,1.7972748181362586e+18,0.5,0,0,0.4,1.0,1.0,0.0,1
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,1,0,2.0,5.671532201352564e+16,2.835766100676282e+16,2.835766100676282e+16,0.4616716655123168,0.5,0.0,0.5,0.0,0.0,5.173900259677931e+16,0.0,10.397042123676192,2,1,0.8399132115069508,0.0,1,1.0,5.173900259677931e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,2,3,1.0,2008334.6351561667,1004167.3175780834,1004167.3175780834,0.9733911682631137,1.0,0.0,0.0,0.0,0.0,2008334.6351561667,1.0,10.0,1,1,1.0,80.185,0,0.0,1023577.4943354267,0.5,0,0,0.6666666666666666,1.0,1.0,0.0,1
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1,0,1.0,1.01432052601024e+18,1.01432052601024e+18,1.01432052601024e+18,,1.0,0.0,0.0,0.0,0.0,1.01432052601024e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.01432052601024e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,3,29,1.3333333333333333,6.969632931169921e+23,1.7424082327924803e+23,594069868859.766,0.3333333333340083,0.25,0.75,0.0,0.0,0.0,-6.969632931161902e+23,1.0,10.0,2,1,0.9999999999954445,238.51898148148152,0,0.0,6.969632931154046e+23,0.25,0,0,0.10344827586206896,2.0,1.5,0.0,2
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,4,37,4.75,3.963113959920781e+19,2.0858494525898847e+18,1.2443193970281326e+18,0.45905402658937255,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,2.9479444216272986e+19,0.0,2.9038936950204848,2,1,0.939882154129901,50.01337962962962,15,0.8333333333333334,8.567853687660964e+18,0.10526315789473684,0,0,0.10810810810810811,1.6779842806377734,1.6779842806377734,-0.65897307223553,3
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,2,6,1.0,4.603343137112673e+18,2.3016715685563364e+18,2.3016715685563364e+18,0.4142188099310639,1.0,0.0,0.0,0.0,0.0,4.603343137112673e+18,1.0,10.0,1,1,1.0,151.67388888888888,0,0.0,4.603293359797451e+18,0.5,0,0,0.3333333333333333,1.0,1.0,0.0,1
0x00fcad795d8a753c9064126b78cf0330436da09b,2,2,22,1.0,3.004796366977791e+21,1.5023981834888956e+21,1.5023981834888956e+21,0.4142135623740635,0.0,1.0,0.0,0.0,0.0,-3.004796366977791e+21,1.0,10.0,2,1,0.999999999996009,548.2975,0,0.0,3.004796366971795e+21,0.5,0,0,0.09090909090909091,1.0,1.0,0.0,2
0x00fce3e318dfc490be549b266e85af457ee3d65b,1,1,0,1.0,1772510.2981967446,1772510.2981967446,1772510.2981967446,,1.0,0.0,0.0,0.0,0.0,1772510.2981967446,1.0,10.0,1,1,1.0,24.0,0,0.0,1772510.2981967446,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,1,0,1.0,1.3599341845317621e+17,1.3599341845317621e+17,1.3599341845317621e+17,,1.0,0.0,0.0,0.0,0.0,1.3599341845317621e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.3599341845317621e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,1,0,1.0,1.1632082650243663e+18,1.1632082650243663e+18,1.1632082650243663e+18,,1.0,0.0,0.0,0.0,0.0,1.1632082650243663e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.1632082650243663e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,4,1,0,4.0,1.3071993363857387e+20,3.2679983409643467e+19,1.1836057667679657e+18,0.33876578761811604,0.5,0.0,0.5,0.0,0.0,1.3035823338783121e+20,0.0,360.4040448414843,3,1,0.9944813400511269,0.021111111111111112,3,1.0,1.2835272210494151e+20,0.25,0,0,1.0,-0.0,-0.0,0.0,1
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,2,1,0,2.0,2.7187062026800028e+16,1.3593531013400014e+16,1.3593531013400014e+16,0.5177197833991585,0.5,0.0,0.5,0.0,0.0,2.2547631646800024e+16,0.0,4.86,1,1,1.0,0.0,1,1.0,2.2547631646800024e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,2,1,0,2.0,1.7047856925756586e+17,8.523928462878293e+16,8.523928462878293e+16,0.6796227599148387,0.5,0.0,0.5,0.0,0.0,1.1365237938343968e+17,0.0,1.9999999935802015,1,1,1.0,0.010555555555555556,1,1.0,1.1365237938343968e+17,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,11,22,6.363636363636363,250627353332665.53,3580390761895.2217,10.042555372342509,0.42528817761540255,1.0,0.0,0.0,0.0,0.0,250627353332665.53,1.0,10.0,3,1,0.9999999999964018,7.720966183574878,26,0.37681159420289856,10102955253495.256,0.1,0,0,0.5,3.365964726124419,2.617221891856738,-0.6687035070948473,1
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,2,7,1.0,1.129516629752159e+18,5.647583148760795e+17,5.647583148760795e+17,0.41421356237354934,1.0,0.0,0.0,0.0,0.0,1.129516629752159e+18,1.0,10.0,2,1,0.9999999999981277,189.24388888888888,0,0.0,1.1295166297511016e+18,0.5,0,0,0.2857142857142857,1.0,1.0,0.0,1
0x010286f16ec2f351c7575caf45c07d758a184793,2,2,6,1.0,9.896591704237036e+17,4.948295852118518e+17,4.948295852118518e+17,0.41421356237425144,1.0,0.0,0.0,0.0,0.0,9.896591704237036e+17,1.0,10.0,2,1,0.9999999999952343,145.8947222222222,0,0.0,9.896591704213453e+17,0.5,0,0,0.3333333333333333,1.0,1.0,0.0,1
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,3,2,6,1.5,1.8038793465451525e+20,6.012931155150508e+19,178655565.40872985,0.366025403784951,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,265566790.4336427,0.0,1.4721981874378442e-12,2,1,0.9999999999970557,83.84736111111111,0,0.0,1.803879346542497e+20,0.3333333333333333,0,0,0.3333333333333333,0.9182958340544896,-0.0,0.0,1
0x0104712abf87649bc5a0844b490fcf924f76da81,1,1,0,1.0,1.645164136123865e+17,1.645164136123865e+17,1.645164136123865e+17,,1.0,0.0,0.0,0.0,0.0,1.645164136123865e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.645164136123865e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,15,4,3,3.75,5.853200822777135e+20,3.902133881851423e+19,8.805922499266148e+18,0.4143146636934297,0.4,0.2,0.26666666666666666,0.13333333333333333,0.0,6.805860974296433e+17,0.9964847135170918,7.484047173786283,2,1,0.9999999999990741,6.389444444444446,9,0.6428571428571429,1.591035624231063e+20,0.13333333333333333,0,0,1.3333333333333333,2.1492553971685,1.9086126988727123,1.1817297764211818,1
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,1,1,0,1.0,6487600954290.523,6487600954290.523,6487600954290.523,,0.0,1.0,0.0,0.0,0.0,-6487600954290.523,1.0,10.0,1,1,1.0,24.0,0,0.0,6487600954290.523,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,6,2,1,3.0,1.773861200667046e+20,2.956435334445077e+19,89127479.1577012,0.39228089570210295,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,-1.030635969808466e+17,0.998328792487037,2217240314923.192,3,1,0.9999999999970894,6.010722222222222,2,0.4,8.874459183171353e+19,0.16666666666666666,0,0,2.0,1.4591479170272448,0.9182958340544896,1.00116270103512,2
0x010716be97151c482b999a87477aca6b2d122ed1,1,1,0,1.0,9.976468222967706e+17,9.976468222967706e+17,9.976468222967706e+17,,1.0,0.0,0.0,0.0,0.0,9.976468222967706e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,9.976468222967706e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,130,28,51,4.642857142857143,4.8971140403463086e+23,3.7670108002663913e+21,4.7027657326501724e+19,0.351346050303063,0.45384615384615384,0.16923076923076924,0.2153846153846154,0.16153846153846155,0.0,1.3047878941264837e+23,0.998147709080896,8.84457110112054,6,1,0.6220545516671392,9.67068044788975,43,0.3333333333333333,5.577654264117563e+22,0.1,0,0,0.5490196078431373,4.283042354538401,2.6042669548190913,7.8218353175454025,3
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,11,1,0,11.0,3.882171112041075e+23,3.5292464654918865e+22,770368323584.4789,0.23166247908915164,0.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.0,-3.882171112012682e+23,2.000000570581415,0.0,4,1,0.9999999994523681,0.029333333333333333,10,1.0,3.882171110978075e+23,0.09090909090909091,0,0,1.0,0.9456603046006401,-0.0,145769427625.01312,1
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,73,7,21,10.428571428571429,4.3842190926409875e+19,6.005779578960257e+17,49831421.28406734,0.18676436265993218,0.3287671232876712,0.1643835616438356,0.3150684931506849,0.1917808219178082,0.0,2.171484994223798e+19,1.0034217041300384,32028793957.314754,4,1,0.5001613526421246,7.136319444444445,47,0.6527777777777778,1.6586541975071447e+19,0.0958904109589041,0,0,0.3333333333333333,3.145197364189289,1.5671195849824575,0.05734491214699525,2
0x0108678baac8accdcbff80294564f74725330907,25,18,52,1.3888888888888888,4.175759040730018e+22,1.6703036162920072e+21,1.0807544173028463e+21,0.4910781399041341,0.76,0.16,0.04,0.04,0.0,4.509029049081094e+21,0.9989417668109877,22.118329913872536,4,1,0.731191837257717,52.48315972222222,3,0.125,6.642415792483977e+21,0.12,0,0,0.34615384615384615,3.1786885704510968,2.71829757027802,-0.5447420697571622,3
0x01087080dca984b607e1ebf263330431f979e528,49,5,27,9.8,1.35149368884915e+24,2.7581503854064286e+22,2.3342000000000047e+22,0.5237741759154262,0.3469387755102041,0.1836734693877551,0.2857142857142857,0.1836734693877551,0.0,6.610121394589929e+22,0.8450158134439247,1.340174854618334,1,1,1.0,13.786076388888889,44,0.9166666666666666,1.0567252662418743e+23,0.08163265306122448,0,0,0.18518518518518517,2.281510322505123,1.2073301426780854,-0.32837573696341293,2
0x010a078ff877852f0f18b6a910f7964ff18498f4,1,1,0,1.0,1.026157532892405e+18,1.026157532892405e+18,1.026157532892405e+18,,1.0,0.0,0.0,0.0,0.0,1.026157532892405e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.026157532892405e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,11,5,52,2.2,4.1642781942713365e+20,3.785707449337578e+19,165189831.54655117,0.3244889175451574,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,4.164277974129865e+20,1.0,10.0,4,1,0.7768360130714358,126.82544444444443,3,0.3,2.490200033853554e+20,0.09090909090909091,0,0,0.09615384615384616,2.5503407095463886,1.9808259362290785,5.815290602354655,2
0x010b19435d2bcae650c41af62440e2de08444026,5,3,6,1.6666666666666667,3.3036284146576708e+19,6.607256829315341e+18,3.674972195869147e+18,0.4568959210828729,0.4,0.2,0.2,0.2,0.0,2.0619586792775848e+19,1.023479087149641,9.702384589766679,2,1,0.5308263330730272,38.61111111111111,1,0.25,2.0619589304144175e+19,0.2,0,0,0.5,1.5219280948873621,0.9709505944546686,0.0,2
0x010b7eb359ff40fd261ac917003dc21058c32055,9,2,4,4.5,6.758724425197131e+20,7.509693805774589e+19,3374728276.652914,0.38677206488242455,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,1.4306373443656509e+20,1.0,10.0,4,1,0.6780107869740684,13.895138888888889,2,0.25,2.7317010882998144e+20,0.1111111111111111,0,0,0.5,1.8799649487271108,0.5032583347756457,-0.3493892160671522,1
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,11,22,6.2727272727272725,240474432254714.53,3485136699343.689,10.03846986000001,0.4202808911645203,1.0,0.0,0.0,0.0,0.0,240474432254714.53,1.0,10.0,3,1,0.9999999999962519,7.833995098039217,20,0.29411764705882354,10102955253495.256,0.10144927536231885,0,0,0.5,3.300950408463416,2.631570117982731,-0.6687035070948472,1
0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,1,0,1.0,97.9538515017366,97.9538515017366,97.9538515017366,,1.0,0.0,0.0,0.0,0.0,97.9538515017366,1.0,10.0,1,1,1.0,24.0,0,0.0,97.9538515017366,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,31,115,2.967741935483871,3.514897463162909e+22,3.820540720829249e+20,2.0050529926705067e+20,0.43780449314842085,0.5760869565217391,0.2391304347826087,0.11956521739130435,0.06521739130434782,0.0,5.16210798371396e+21,0.9684070705589222,2.666454534383623,8,1,0.5570945398775504,30.43035103785104,41,0.45054945054945056,2.831602468189373e+21,0.08695652173913043,0,0,0.26956521739130435,3.368269284773894,2.774862077630096,-0.60879893126094,5
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,3,46,5.666666666666667,1.5471621006142736e+22,9.100953533025139e+20,1.1349748248046518e+17,0.4212407406343982,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.0,-4.118797530120413e+21,1.9999723848852007,3.1549975855128034e-05,5,1,0.3482610254406561,69.17633680555555,10,0.625,4.1188034249876077e+21,0.11764705882352941,0,0,0.06521739130434782,2.0132790219068077,0.9975025463691153,43051.831731366554,3
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,2,36,1.0,3.307026154415274e+18,1.653513077207637e+18,1.653513077207637e+18,0.4142135623733013,0.5,0.5,0.0,0.0,0.0,3.307026154412463e+18,1.0,10.0,2,1,0.99999999999915,864.2877777777778,0,0.0,3.3070261544138685e+18,0.5,0,0,0.05555555555555555,1.0,1.0,0.0,2
0x010e0d20b256620b6ab77729c8152112e0b78561,8,6,15,1.3333333333333333,1.0199862534556649e+21,1.2749828168195811e+20,38382046211.164474,0.2612038750160918,0.125,0.875,0.0,0.0,0.0,1.0199862529714392e+21,1.0,10.0,3,1,0.9999999995252626,52.7920634920635,0,0.0,1.019986253213552e+21,0.125,0,0,0.4,2.5,1.2987949406953985,-0.999999999833987,2
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,1,0,3.0,1.3638285526032947e+18,4.5460951753443155e+17,2.2730475876687936e+17,0.43050087404373427,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.1365237938364152e+18,0.0,5.00000000000888,2,1,0.9999999999970399,0.09055555555555556,1,0.5,1.1365237938343968e+18,0.3333333333333333,0,0,1.0,-0.0,-0.0,0.0,1
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1,0,1.0,1110428.5128015461,1110428.5128015461,1110428.5128015461,,1.0,0.0,0.0,0.0,0.0,1110428.5128015461,1.0,10.0,1,1,1.0,24.0,0,0.0,1110428.5128015461,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,1,0,1.0,1.4245398119801006e+17,1.4245398119801006e+17,1.4245398119801006e+17,,1.0,0.0,0.0,0.0,0.0,1.4245398119801006e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.4245398119801006e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,2,3,8.0,6804373744.220734,425273359.01379585,409040867.14160436,0.49835109157243984,0.25,0.3125,0.1875,0.25,0.0,-818351005.3317363,1.4133861802915528,0.6943437045197453,1,1,1.0,6.311111111111111,12,0.8,1081558454.2166283,0.125,0,0,0.6666666666666666,1.8828560636920488,0.954434002924965,85.95688857813371,1
0x010eefc75fce6c266573960812b987fa22b6c64e,4,1,0,4.0,1.9216197892664904e+22,4.804049473166226e+21,4.804049473166226e+21,0.6183971968164009,0.25,0.25,0.25,0.25,0.0,0.0,1.0,3.2956260363625556,2,1,0.6427970895221811,0.007222222222222223,3,1.0,7.371382140679513e+21,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x010f6b049a5e8e963060b283486795630e5d83e2,10,5,75,2.0,1.3699332009952127e+22,1.3699332009952129e+21,2.4252312446422016e+19,0.26789233430837905,0.3,0.0,0.5,0.2,0.0,1.3601671410106052e+22,0.986749320495346,276.7043359780761,4,1,0.7846106598545864,202.22768518518518,2,0.2222222222222222,1.193985018090602e+22,0.1,0,0,0.06666666666666667,1.7609640474436812,1.5709505944546687,6.006729707864092,3
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,2,2,0,1.0,2.3710524053198684e+20,1.1855262026599342e+20,1.1855262026599342e+20,0.414213562373141,0.5,0.0,0.5,0.0,0.0,2.371052405319644e+20,0.0,10566035892259.365,2,1,0.9999999999998106,15.000555555555556,0,0.0,2.371052405319644e+20,0.5,0,0,1.0,1.0,1.0,0.0,1
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,30,8,19,3.75,2.5352464231125106e+21,8.450821410375036e+19,2.4997254178628133e+19,0.44085839794353743,0.36666666666666664,0.3,0.16666666666666666,0.16666666666666666,0.0,3.840033352080032e+18,0.9963956623671656,1.1383916687009459,5,1,0.9426902174907448,16.368764367816095,18,0.6206896551724138,2.994987221667294e+20,0.1,0,0,0.42105263157894735,2.241227436745055,2.115270396880037,-0.04640979226727649,2
0x011128170cd4f77f90af9dbb7501b10112efb31e,1,1,0,1.0,1.310381778169673e+18,1.310381778169673e+18,1.310381778169673e+18,,1.0,0.0,0.0,0.0,0.0,1.310381778169673e+18,1.0,10.0,1,1,1.0,24.0,0,0.0,1.310381778169673e+18,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,1,0,1.0,1.957504229064004e+17,1.957504229064004e+17,1.957504229064004e+17,,1.0,0.0,0.0,0.0,0.0,1.957504229064004e+17,1.0,10.0,1,1,1.0,24.0,0,0.0,1.957504229064004e+17,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,2,1,0,2.0,1.243305261012943e+16,6216526305064715.0,6216526305064715.0,0.4635888457301563,0.5,0.0,0.5,0.0,0.0,1.1302775100117664e+16,0.0,10.000000000000002,1,1,1.0,0.05555555555555555,1,1.0,1.1302775100117664e+16,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x01139728b71405424f148e82c090f9097ba69e2c,1,1,0,1.0,80347140.2210445,80347140.2210445,80347140.2210445,,1.0,0.0,0.0,0.0,0.0,80347140.2210445,1.0,10.0,1,1,1.0,24.0,0,0.0,80347140.2210445,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0113983234c06a01834e6c173efab06f04de2122,1,1,0,1.0,1107609.6210594121,1107609.6210594121,1107609.6210594121,,1.0,0.0,0.0,0.0,0.0,1107609.6210594121,1.0,10.0,1,1,1.0,24.0,0,0.0,1107609.6210594121,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,1,0,1.0,1064839.4218545295,1064839.4218545295,1064839.4218545295,,1.0,0.0,0.0,0.0,0.0,1064839.4218545295,1.0,10.0,1,1,1.0,24.0,0,0.0,1064839.4218545295,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x0113e5f85ae18da390377823825946fc45582d1f,12,5,30,2.4,7.729644813254378e+21,6.441370677711982e+20,6.401953791968306e+19,0.4262698860736723,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,-2.5804963022016872e+19,1.0122451999776216,1.257989312100058,2,1,0.9999999999998153,65.56878787878787,6,0.5454545454545454,2.1660145838397378e+21,0.16666666666666666,0,0,0.16666666666666666,1.6140054628542204,1.7924812503605778,0.9162632765746987,2
0x0114572c98f3756064b4be09cf02f05ef7f867a6,2,1,0,2.0,1.493233086064641e+17,7.466165430323205e+16,7.466165430323205e+16,0.4635888457301563,0.5,0.0,0.5,0.0,0.0,1.3574846236951282e+17,0.0,10.0,1,1,1.0,0.0038888888888888888,1,1.0,1.3574846236951282e+17,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,1,0,1.0,1.4439976739341688e+16,1.4439976739341688e+16,1.4439976739341688e+16,,1.0,0.0,0.0,0.0,0.0,1.4439976739341688e+16,1.0,10.0,1,1,1.0,24.0,0,0.0,1.4439976739341688e+16,0.0,0,0,1.0,-0.0,-0.0,0.0,1
0x01151b41131ed0bc3268dad9be8fab765205bd71,2,1,0,2.0,3.441175788128007e+20,1.7205878940640035e+20,1.7205878940640035e+20,0.6339542858956531,1.0,0.0,0.0,0.0,0.0,3.441175788128007e+20,1.0,10.0,1,1,1.0,0.03722222222222222,1,1.0,2.4230764425280048e+20,0.5,0,0,1.0,-0.0,-0.0,0.0,1
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,50,15,14,3.3333333333333335,2.525333396660688e+22,5.0506667933213766e+20,3.52340624398527e+17,0.25003851499013474,0.86,0.06,0.04,0.04,0.0,-1.3755469259676425e+20,1.0211501538165426,1.2245369106966555,1,1,1.0,7.094115646258504,8,0.16326530612244897,5.702049670800009e+21,0.1,0,0,1.0714285714285714,3.642753940808498,2.6114810171072715,0.042727210858453296,2
